All Time Rank,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,AirPlay Spins,Deezer Playlist Reach,Pandora Streams,Pandora Track Stations,Shazam Counts,Spotify Streams is NaN,Spotify Playlist Count is NaN,Spotify Playlist Reach is NaN,YouTube Views is NaN,YouTube Likes is NaN,TikTok Posts is NaN,TikTok Likes is NaN,TikTok Views is NaN,YouTube Playlist Reach is NaN,AirPlay Spins is NaN,Deezer Playlist Reach is NaN,Pandora Streams is NaN,Pandora Track Stations is NaN,Shazam Counts is NaN,Track Score,Spotify Popularity,Apple Music Playlist Count,Deezer Playlist Count,Amazon Playlist Count,Spotify Popularity is NaN,Apple Music Playlist Count is NaN,Deezer Playlist Count is NaN,Amazon Playlist Count is NaN
1478,1642258500.0,9.0,49.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,1,1,1,1,1,1,1,1,1,1,1,38.1,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
1480,91143676.0,13407.0,30382319.0,31174494.0,570689.0,629.0,8970312.0,95419062.0,3467570606.0,49386.0,380101.0,5215909.0,2625.0,704867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,77.0,58.0,41.0,32.0,0,0,0,0
1477,2099862852.0,233719.0,148404419.0,2218318671.0,10649958.0,372986.0,48743057.0,411934018.0,1777493774.0,331536.0,1032117.0,85667349.25558099,87876.96578631453,9609553.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38.1,79.0,174.0,123.0,65.0,0,0,0,0
1481,613000788.0,152363.0,73448130.0,68681033.0,645892.0,523.0,88996.0,1560809.0,343960146.3082707,134879.0,2668695.0,4694082.0,3303.0,3038650.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.1,73.0,124.0,98.0,37.0,0,0,0,0
1479,3119521.0,560.0,10301672.0,436426901.0,1220159.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,1.0,167042.0,486.0,87876.96578631453,2529148.692766592,0,0,0,0,0,1,1,1,1,0,0,0,1,1,38.1,30.0,1.0,3.0,25.348942172073343,0,0,0,1
1483,1145402792.0,134427.0,81562006.0,96493850.0,756954.0,775324.0,147160931.0,947802755.0,68389.0,131938.0,482672.0,92421060.0,57696.0,3815615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,69.0,179.0,72.0,35.0,0,0,0,0
1476,740261910.0,49852.0,13088456.0,341087439.0,2812967.0,6680.0,5148211.0,26579876.0,2631537.0,10652.0,96911.0,267332003.0,1592942.0,3721475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,58.0,72.0,17.0,12.0,0,0,0,0
1482,21255074.0,1754.0,3985309.0,60877749.0,97240.0,477.0,553713.0,5326500.0,9849140.0,38.0,7336.0,85667349.25558099,87876.96578631453,41209.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38.1,70.0,2.0,1.0,7.0,0,0,0,0
1486,975754682.0,137196.0,28066964.0,222977264.0,2542926.0,52181.0,30592047.0,210080661.0,217215456.0,105042.0,287898.0,108935183.0,44668.0,2433408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,73.0,99.0,36.0,25.0,0,0,0,0
1485,13615330.0,1140.0,407642.0,3024886279.0,7956355.0,201540.0,6854117.0,112054234.0,14580.0,3.0,11063.0,85667349.25558099,87876.96578631453,13860.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38.0,49.0,54.603119584055456,2.0,2.0,0,1,0,0
1491,447387314.7459327,31.0,2988530.0,3657483.0,57391.0,305.0,112637464.57127072,1161157789.8336556,343960146.3082707,7.0,337935.0,37.0,87876.96578631453,303.0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,38.0,39.0,2.0,1.0,16.0,0,0,0,0
1487,1047154254.0,168622.0,53352470.0,1401802614.0,7138440.0,912741.0,259542276.0,2060063173.0,1784521360.0,85485.0,484204.0,478391258.0,378791.0,14564665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,74.0,106.0,74.0,47.0,0,0,0,0
1490,1034272727.0,201381.0,54919566.0,235190444.0,4584548.0,2469242.0,313991722.0,2226783393.0,9309862.0,1675.0,270287.0,10135078.0,21017.0,2050181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,77.0,37.0,24.0,50.0,0,0,0,0
1489,1156601592.0,78398.0,28404966.0,782935937.0,6789404.0,1711789.0,39636079.0,278587450.0,35991832.0,62717.0,301972.0,387403961.0,283108.0,3291558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,67.0,60.0,68.0,31.0,0,0,0,0
1484,124155654.0,18514.0,4998854.0,172727223.0,201753.0,944307.6200758681,112637464.57127072,1161157789.8336556,175089061.0,2617.0,6634256.0,7227.0,12.0,137962.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,38.0,66.0,3.0,7.0,25.348942172073343,0,0,0,1
1488,389547230.0,65208.0,36265310.0,50898391.0,293996.0,20557.0,6446277.0,124607839.0,2459024747.0,268879.0,1434573.0,1397531.0,1037.0,3930598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,70.0,114.0,59.0,51.0,0,0,0,0
1496,950810060.0,151801.0,51937840.0,2903165526.0,16099406.0,1646512.0,89468350.0,852185637.0,1712813921.0,121835.0,305090.0,282572.0,174.0,5749737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,72.0,66.0,188.0,19.0,0,0,0,0
1495,413974601.0,110016.0,7011141.0,157947172.0,1678467.0,1100476.0,57769616.0,438050984.0,5828058.0,159.0,49203.0,15614924.0,49563.0,2444154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,69.0,9.0,5.0,25.348942172073343,0,0,0,1
1493,542751537.0,67763.0,20306682.0,195610806.0,1623280.0,228878.0,87866614.0,803525888.0,22535103.0,18652.0,288649.0,27807712.0,14924.0,1359456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,71.0,28.0,6.0,17.0,0,0,0,0
1498,108133711.0,34390.0,4480387.0,122293855.0,619448.0,1000047.0,13992725.0,173486714.0,9267087.0,6133.0,585409.0,1287462.0,335.0,2409680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,18.0,35.0,12.0,19.0,0,0,0,0
1492,253177498.0,83779.0,16621189.0,79370407.0,913062.0,141579.0,62240027.0,612598555.0,99651539.0,2011.0,190743.0,28529396.0,12106.0,1006549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,66.0,40.0,10.0,23.0,0,0,0,0
1502,1843453.0,311.0,174474.0,1914601.0,25616.0,2000000.0,13668109.0,236654614.0,343960146.3082707,55139.15675280351,1294938.737745098,137.0,87876.96578631453,2529148.692766592,0,0,0,0,0,0,0,0,1,1,1,0,1,1,37.9,35.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
1499,1010608.0,109.0,3531295.0,8768054.0,138917.0,944307.6200758681,112637464.57127072,1161157789.8336556,163762.0,41.0,1294938.737745098,950.0,87876.96578631453,3645.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,37.9,63.50158061116965,10.0,32.31095406360424,17.0,1,0,1,0
1501,1184571362.0,180715.0,48698123.0,829829470.0,7984888.0,200505.0,28001951.0,254037168.0,42185831.0,54050.0,163430.0,613556624.0,443955.0,5556481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,75.0,71.0,46.0,42.0,0,0,0,0
1494,1265397717.0,175809.0,81950675.0,1864674236.0,16322948.0,102425.0,69075817.0,437246025.0,569428484.0,130026.0,674257.0,371873876.0,841626.0,7288548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,80.0,132.0,65.0,51.0,0,0,0,0
1500,359563711.0,50913.0,44666984.0,129735943.0,1701169.0,9283.0,3216719.0,35564746.0,4873958099.0,276136.0,169737.0,23711164.0,9159.0,1702634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,64.0,51.0,26.0,62.0,0,0,0,0
1497,738438810.0,65613.0,22623077.0,1897769481.0,7650997.0,655030.0,19223955.0,149891612.0,336396451.0,14780.0,353829.0,71305643.0,50105.0,3652838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,67.0,64.0,37.0,39.0,0,0,0,0
1503,199444237.0,31285.0,5660364.0,26054503.0,411659.0,137100.0,26294743.0,178981870.0,343960146.3082707,55139.15675280351,11655.0,1000492.0,67.0,716415.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37.8,72.0,1.0,2.0,8.0,0,0,0,0
1513,97901897.0,49313.0,5181004.0,12456826.0,187457.0,214.0,42159.0,540963.0,343960146.3082707,28.0,15118.0,732313.0,445.0,176850.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.8,66.0,6.0,2.0,25.348942172073343,0,0,0,1
1505,27605207.0,4232.0,10396816.0,9695623.0,443958.0,944307.6200758681,112637464.57127072,1161157789.8336556,1904859814.0,58575.0,10909859.0,3428351.0,481.0,343192.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,37.8,8.0,16.0,17.0,19.0,0,0,0,0
1508,237741410.0,39503.0,20043997.0,86652111.0,676137.0,314300.0,33678445.0,411538350.0,10320009.0,22112.0,499187.0,3040416.0,525.0,482221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,61.0,37.0,32.0,13.0,0,0,0,0
1510,96289114.0,24566.0,8733511.0,33861736.0,296191.0,522400.0,159504238.0,1094402576.0,102011912.0,6030.0,11894.0,5800021.0,21418.0,614711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,67.0,21.0,2.0,34.0,0,0,0,0
1506,346783267.0,70080.0,10444758.0,418672564.0,3547763.0,1270685.0,229456717.0,2139750734.0,199946770.0,14316.0,576336.0,155086108.0,446316.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.8,61.0,54.603119584055456,16.0,21.0,0,1,0,0
1511,828103564.0,83834.0,17064586.0,594679967.0,2844786.0,276496.0,13757610.0,122040522.0,547486841.0,32.0,8375.0,494840019.0,316862.0,1837804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,77.0,54.0,12.0,14.0,0,0,0,0
